CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Customer_Segment,Cluster,Customer_Cluster
CUST013356,409,4,2113.48,3,5,3,353,11,Loyal Customers,0,Regular Customers
CUST013357,643,2,878.85,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST013359,89,3,2238.04,5,4,4,544,13,Champions,0,Regular Customers
CUST013360,1801,1,310.9,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013363,1077,2,1696.0,1,2,3,123,6,At Risk,1,Inactive Customers
CUST013364,72,6,6960.29,5,5,5,555,15,Champions,3,High Value Customers
CUST013365,243,4,2614.1800000000003,4,5,4,454,13,Champions,0,Regular Customers
CUST013366,839,4,3397.75,2,5,5,255,12,Loyal Customers,0,Regular Customers
CUST013367,922,2,2378.55,2,2,4,224,8,Potential Loyalists,1,Inactive Customers
CUST013368,118,2,1119.78,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST013369,413,1,67.02,3,1,1,311,5,At Risk,2,Occasional Customers
CUST013370,392,3,3758.69,3,4,5,345,12,Loyal Customers,0,Regular Customers
CUST013372,1801,1,1620.8,1,1,3,113,5,At Risk,1,Inactive Customers
CUST013374,1093,2,2147.49,1,2,3,123,6,At Risk,1,Inactive Customers
CUST013375,209,2,786.96,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST013376,156,1,119.46,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST013377,415,4,5227.16,3,5,5,355,13,Champions,3,High Value Customers
CUST013378,474,1,522.62,3,1,1,311,5,At Risk,2,Occasional Customers
CUST013379,227,2,2250.59,4,2,4,424,10,Loyal Customers,2,Occasional Customers
CUST013380,773,3,3926.17,2,4,5,245,11,Loyal Customers,0,Regular Customers
CUST013382,1545,1,896.8,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013383,1153,1,715.83,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013385,1472,2,853.72,1,2,2,122,5,At Risk,1,Inactive Customers
CUST013386,41,2,3471.15,5,2,5,525,12,Loyal Customers,0,Regular Customers
CUST013387,333,1,1748.32,4,1,3,413,8,Potential Loyalists,2,Occasional Customers
CUST013389,160,5,5372.17,5,5,5,555,15,Champions,3,High Value Customers
CUST013390,124,3,4943.33,5,4,5,545,14,Champions,3,High Value Customers
CUST013391,1773,1,548.99,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013392,1168,1,1111.6,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013393,886,3,2689.33,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST013394,273,2,1178.44,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST013395,47,2,625.63,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST013396,33,1,796.35,5,1,2,512,8,Potential Loyalists,2,Occasional Customers
CUST013399,328,1,1840.89,4,1,3,413,8,Potential Loyalists,2,Occasional Customers
CUST013400,200,3,3919.0600000000004,4,4,5,445,13,Champions,0,Regular Customers
CUST013401,655,2,1954.9699999999998,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST013402,742,3,3999.18,2,4,5,245,11,Loyal Customers,0,Regular Customers
CUST013403,591,1,1057.73,3,1,2,312,6,At Risk,2,Occasional Customers
CUST013404,159,3,2483.9700000000003,5,4,4,544,13,Champions,0,Regular Customers
CUST013405,327,1,1384.71,4,1,2,412,7,Potential Loyalists,2,Occasional Customers
CUST013406,1198,2,3303.2200000000003,1,2,4,124,7,Potential Loyalists,1,Inactive Customers
CUST013407,468,2,620.81,3,2,1,321,6,At Risk,2,Occasional Customers
CUST013408,615,2,715.6800000000001,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST013409,1164,2,449.27,1,2,1,121,4,At Risk,1,Inactive Customers
CUST013410,310,2,376.68,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST013411,71,4,2587.82,5,5,4,554,14,Champions,0,Regular Customers
CUST013412,968,2,2045.65,2,2,3,223,7,Potential Loyalists,1,Inactive Customers
CUST013413,229,2,3472.1400000000003,4,2,5,425,11,Loyal Customers,0,Regular Customers
CUST013414,1215,2,3802.99,1,2,5,125,8,Potential Loyalists,1,Inactive Customers
CUST013415,178,7,6427.2,4,5,5,455,14,Champions,3,High Value Customers
CUST013416,21,5,3564.65,5,5,5,555,15,Champions,3,High Value Customers
CUST013417,708,1,1631.41,2,1,3,213,6,At Risk,2,Occasional Customers
CUST013418,516,2,954.8399999999999,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST013420,1488,1,370.91,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013421,239,3,3473.65,4,4,5,445,13,Champions,0,Regular Customers
CUST013422,230,6,6885.84,4,5,5,455,14,Champions,3,High Value Customers
CUST013423,1766,1,1207.39,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013424,273,3,2171.38,4,4,3,443,11,Loyal Customers,0,Regular Customers
CUST013425,973,1,248.34,2,1,1,211,4,At Risk,1,Inactive Customers
CUST013426,1019,4,4674.11,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST013427,749,4,1764.82,2,5,3,253,10,Loyal Customers,0,Regular Customers
CUST013428,765,2,2766.19,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST013429,345,6,3875.55,4,5,5,455,14,Champions,3,High Value Customers
CUST013430,444,1,900.99,3,1,2,312,6,At Risk,2,Occasional Customers
CUST013431,406,1,1175.03,3,1,2,312,6,At Risk,2,Occasional Customers
CUST013432,1067,1,1075.74,2,1,2,212,5,At Risk,1,Inactive Customers
CUST013433,1231,2,1536.12,1,2,3,123,6,At Risk,1,Inactive Customers
CUST013434,103,1,1592.27,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST013435,61,3,2528.89,5,4,4,544,13,Champions,0,Regular Customers
CUST013436,69,6,5451.43,5,5,5,555,15,Champions,3,High Value Customers
CUST013437,331,2,3994.31,4,2,5,425,11,Loyal Customers,0,Regular Customers
CUST013439,404,1,1316.36,3,1,2,312,6,At Risk,2,Occasional Customers
CUST013440,15,5,2585.06,5,5,4,554,14,Champions,3,High Value Customers
CUST013441,785,2,2995.7799999999997,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST013442,83,3,2610.83,5,4,4,544,13,Champions,0,Regular Customers
CUST013443,786,2,2360.5099999999998,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST013444,362,1,261.42,4,1,1,411,6,At Risk,2,Occasional Customers
CUST013445,175,4,4076.96,5,5,5,555,15,Champions,3,High Value Customers
CUST013447,353,3,3947.7200000000003,4,4,5,445,13,Champions,0,Regular Customers
CUST013448,207,3,1996.75,4,4,3,443,11,Loyal Customers,0,Regular Customers
CUST013449,332,2,585.5799999999999,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST013450,5,2,2455.99,5,2,4,524,11,Loyal Customers,0,Regular Customers
CUST013451,1120,2,2516.52,1,2,4,124,7,Potential Loyalists,1,Inactive Customers
CUST013452,516,3,3627.83,3,4,5,345,12,Loyal Customers,0,Regular Customers
CUST013453,968,2,3246.1000000000004,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST013454,66,2,470.72,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST013455,1133,3,863.11,1,4,2,142,7,Potential Loyalists,1,Inactive Customers
CUST013456,404,4,5432.42,3,5,5,355,13,Champions,3,High Value Customers
CUST013457,302,2,2025.24,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST013458,291,2,733.02,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST013459,1066,2,1004.34,2,2,2,222,6,At Risk,1,Inactive Customers
CUST013460,45,2,2580.64,5,2,4,524,11,Loyal Customers,0,Regular Customers
CUST013461,135,1,1680.49,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST013462,322,4,3821.8999999999996,4,5,5,455,14,Champions,3,High Value Customers
CUST013463,97,3,1003.9200000000001,5,4,2,542,11,Loyal Customers,2,Occasional Customers
CUST013464,446,3,1550.47,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST013465,1586,1,986.2,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013466,1459,1,2102.6,1,1,3,113,5,At Risk,1,Inactive Customers
CUST013467,675,4,4225.65,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST013468,1802,1,1860.78,1,1,3,113,5,At Risk,1,Inactive Customers
CUST013470,1406,2,3754.43,1,2,5,125,8,Potential Loyalists,1,Inactive Customers
CUST013471,650,2,630.6300000000001,3,2,1,321,6,At Risk,2,Occasional Customers
CUST013472,190,2,1433.9299999999998,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST013473,1308,2,4152.08,1,2,5,125,8,Potential Loyalists,1,Inactive Customers
CUST013474,637,2,2072.39,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST013475,166,3,1905.84,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST013476,522,2,3192.95,3,2,4,324,9,Potential Loyalists,0,Regular Customers
CUST013477,1535,1,2082.94,1,1,3,113,5,At Risk,1,Inactive Customers
CUST013479,608,2,1800.8200000000002,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST013481,59,1,1648.18,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST013482,198,2,4516.17,4,2,5,425,11,Loyal Customers,0,Regular Customers
CUST013484,1211,2,542.1,1,2,1,121,4,At Risk,1,Inactive Customers
CUST013485,842,1,2171.29,2,1,3,213,6,At Risk,1,Inactive Customers
CUST013486,299,3,2679.77,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST013487,1705,1,191.64,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013488,22,5,3836.07,5,5,5,555,15,Champions,3,High Value Customers
CUST013489,417,5,2939.0,3,5,4,354,12,Loyal Customers,3,High Value Customers
CUST013490,24,3,4093.6,5,4,5,545,14,Champions,0,Regular Customers
CUST013491,1420,1,180.49,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013492,134,3,1517.34,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST013493,58,4,3979.97,5,5,5,555,15,Champions,3,High Value Customers
CUST013494,835,1,435.54,2,1,1,211,4,At Risk,1,Inactive Customers
CUST013495,450,1,217.98,3,1,1,311,5,At Risk,2,Occasional Customers
CUST013496,409,2,1114.64,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST013499,17,2,2414.58,5,2,4,524,11,Loyal Customers,0,Regular Customers
CUST013500,630,1,846.19,3,1,2,312,6,At Risk,2,Occasional Customers
CUST013501,135,6,7932.42,5,5,5,555,15,Champions,3,High Value Customers
CUST013502,43,4,1917.45,5,5,3,553,13,Champions,0,Regular Customers
CUST013503,1540,1,1212.85,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013504,231,4,3227.42,4,5,4,454,13,Champions,0,Regular Customers
CUST013505,321,4,2377.2000000000003,4,5,4,454,13,Champions,0,Regular Customers
CUST013507,1494,2,2159.3,1,2,3,123,6,At Risk,1,Inactive Customers
CUST013508,100,3,3496.84,5,4,5,545,14,Champions,0,Regular Customers
CUST013509,71,1,1339.34,5,1,2,512,8,Potential Loyalists,2,Occasional Customers
CUST013510,76,3,4863.06,5,4,5,545,14,Champions,3,High Value Customers
CUST013511,772,5,7042.7699999999995,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST013512,1522,3,2169.41,1,4,3,143,8,Potential Loyalists,1,Inactive Customers
CUST013513,537,2,1094.54,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST013514,839,1,1715.06,2,1,3,213,6,At Risk,1,Inactive Customers
CUST013515,557,2,1100.5,3,2,2,322,7,Potential Loyalists,2,Occasional Customers
CUST013516,707,3,5544.58,2,4,5,245,11,Loyal Customers,3,High Value Customers
CUST013517,562,1,972.24,3,1,2,312,6,At Risk,2,Occasional Customers
CUST013518,115,2,2278.74,5,2,4,524,11,Loyal Customers,2,Occasional Customers
CUST013519,1456,2,1022.31,1,2,2,122,5,At Risk,1,Inactive Customers
CUST013521,419,3,2311.73,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST013522,118,4,4182.12,5,5,5,555,15,Champions,3,High Value Customers
CUST013523,364,1,593.32,4,1,1,411,6,At Risk,2,Occasional Customers
CUST013524,530,3,1830.31,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST013525,170,3,4386.82,5,4,5,545,14,Champions,0,Regular Customers
CUST013526,204,4,3785.2799999999997,4,5,5,455,14,Champions,3,High Value Customers
CUST013527,37,2,788.5,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST013528,1445,2,3412.08,1,2,5,125,8,Potential Loyalists,1,Inactive Customers
CUST013529,534,2,1747.1100000000001,3,2,3,323,8,Potential Loyalists,2,Occasional Customers
CUST013530,71,2,1485.76,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST013531,673,1,984.31,2,1,2,212,5,At Risk,2,Occasional Customers
CUST013532,187,5,7191.36,4,5,5,455,14,Champions,3,High Value Customers
CUST013533,374,3,1290.49,4,4,2,442,10,Loyal Customers,0,Regular Customers
CUST013534,50,3,4381.93,5,4,5,545,14,Champions,0,Regular Customers
CUST013535,641,4,4785.62,3,5,5,355,13,Champions,3,High Value Customers
CUST013537,214,2,661.27,4,2,1,421,7,Potential Loyalists,2,Occasional Customers
CUST013539,1551,1,114.3,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013541,948,4,2789.5299999999997,2,5,4,254,11,Loyal Customers,0,Regular Customers
CUST013542,1061,1,1330.55,2,1,2,212,5,At Risk,1,Inactive Customers
CUST013544,405,4,5270.78,3,5,5,355,13,Champions,3,High Value Customers
CUST013546,668,2,2729.9,3,2,4,324,9,Potential Loyalists,0,Regular Customers
CUST013547,1748,1,1116.91,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013548,249,3,2335.64,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST013549,931,2,2371.7,2,2,4,224,8,Potential Loyalists,1,Inactive Customers
CUST013550,841,2,76.41,2,2,1,221,5,At Risk,2,Occasional Customers
CUST013551,1324,1,618.43,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013553,275,2,1352.15,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST013554,685,4,1784.0,2,5,3,253,10,Loyal Customers,0,Regular Customers
CUST013555,785,2,2586.06,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST013556,45,2,202.61,5,2,1,521,8,Potential Loyalists,2,Occasional Customers
CUST013557,1511,2,863.6400000000001,1,2,2,122,5,At Risk,1,Inactive Customers
CUST013559,374,5,6777.23,4,5,5,455,14,Champions,3,High Value Customers
CUST013560,965,2,3987.2400000000002,2,2,5,225,9,Potential Loyalists,0,Regular Customers
CUST013561,949,2,1321.8600000000001,2,2,2,222,6,At Risk,1,Inactive Customers
CUST013562,257,3,5025.110000000001,4,4,5,445,13,Champions,3,High Value Customers
CUST013563,45,3,4116.889999999999,5,4,5,545,14,Champions,0,Regular Customers
CUST013566,1153,4,2528.04,1,5,4,154,10,Loyal Customers,0,Regular Customers
CUST013568,1033,2,726.98,2,2,2,222,6,At Risk,1,Inactive Customers
CUST013569,803,4,3240.64,2,5,4,254,11,Loyal Customers,0,Regular Customers
CUST013570,772,2,1196.44,2,2,2,222,6,At Risk,2,Occasional Customers
CUST013573,238,2,2335.34,4,2,4,424,10,Loyal Customers,0,Regular Customers
CUST013575,916,2,856.61,2,2,2,222,6,At Risk,1,Inactive Customers
CUST013576,1501,1,605.96,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013577,1316,2,1075.4,1,2,2,122,5,At Risk,1,Inactive Customers
CUST013578,168,1,2895.52,5,1,4,514,10,Loyal Customers,2,Occasional Customers
CUST013579,90,7,5655.57,5,5,5,555,15,Champions,3,High Value Customers
CUST013580,649,2,3197.92,3,2,4,324,9,Potential Loyalists,0,Regular Customers
CUST013581,122,2,1927.3600000000001,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST013582,155,2,1239.02,5,2,2,522,9,Potential Loyalists,2,Occasional Customers
CUST013583,1232,2,2481.84,1,2,4,124,7,Potential Loyalists,1,Inactive Customers
CUST013584,107,2,2009.81,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST013585,253,2,1535.1599999999999,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST013588,100,3,2152.4700000000003,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST013589,347,3,1071.74,4,4,2,442,10,Loyal Customers,0,Regular Customers
CUST013590,300,3,1412.0,4,4,2,442,10,Loyal Customers,0,Regular Customers
CUST013591,519,2,3057.55,3,2,4,324,9,Potential Loyalists,0,Regular Customers
CUST013592,655,2,2779.74,3,2,4,324,9,Potential Loyalists,0,Regular Customers
CUST013594,142,2,3866.8900000000003,5,2,5,525,12,Loyal Customers,0,Regular Customers
CUST013595,944,1,345.64,2,1,1,211,4,At Risk,1,Inactive Customers
CUST013597,651,3,1285.96,3,4,2,342,9,Potential Loyalists,0,Regular Customers
CUST013598,77,3,5339.48,5,4,5,545,14,Champions,3,High Value Customers
CUST013599,1343,1,567.26,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013600,1020,2,2469.32,2,2,4,224,8,Potential Loyalists,1,Inactive Customers
CUST013602,1339,1,512.69,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013603,529,3,2876.37,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST013604,1510,2,889.65,1,2,2,122,5,At Risk,1,Inactive Customers
CUST013605,236,5,7172.95,4,5,5,455,14,Champions,3,High Value Customers
CUST013606,407,3,1236.32,3,4,2,342,9,Potential Loyalists,0,Regular Customers
CUST013607,218,3,2350.07,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST013608,18,3,3849.27,5,4,5,545,14,Champions,0,Regular Customers
CUST013609,1354,1,229.04,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013610,234,4,5670.09,4,5,5,455,14,Champions,3,High Value Customers
CUST013612,486,1,508.92,3,1,1,311,5,At Risk,2,Occasional Customers
CUST013613,1044,1,728.84,2,1,2,212,5,At Risk,1,Inactive Customers
CUST013614,358,2,1157.94,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST013615,554,1,892.96,3,1,2,312,6,At Risk,2,Occasional Customers
CUST013616,975,1,1234.19,2,1,2,212,5,At Risk,1,Inactive Customers
CUST013617,508,1,612.13,3,1,1,311,5,At Risk,2,Occasional Customers
CUST013618,822,2,938.95,2,2,2,222,6,At Risk,2,Occasional Customers
CUST013621,390,2,395.1,3,2,1,321,6,At Risk,2,Occasional Customers
CUST013622,427,3,2260.7799999999997,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST013623,224,1,133.28,4,1,1,411,6,At Risk,2,Occasional Customers
CUST013625,1577,1,507.76,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST013626,495,3,2476.63,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST013627,436,4,975.81,3,5,2,352,10,Loyal Customers,0,Regular Customers
CUST013628,264,3,2973.57,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST013629,294,2,1675.79,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST013630,0,1,324.02,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST013631,126,1,434.98,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST013632,88,2,1474.62,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST013633,458,3,1316.37,3,4,2,342,9,Potential Loyalists,0,Regular Customers
CUST013634,1224,1,1398.32,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013636,320,3,3258.71,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST013637,22,3,4622.65,5,4,5,545,14,Champions,3,High Value Customers
CUST013638,54,1,788.95,5,1,2,512,8,Potential Loyalists,2,Occasional Customers
CUST013639,276,4,4162.47,4,5,5,455,14,Champions,3,High Value Customers
CUST013640,982,2,527.17,2,2,1,221,5,At Risk,1,Inactive Customers
CUST013642,806,2,1128.59,2,2,2,222,6,At Risk,2,Occasional Customers
CUST013643,130,3,2117.2799999999997,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST013644,1135,3,2376.01,1,4,4,144,9,Potential Loyalists,1,Inactive Customers
CUST013645,876,2,2588.84,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST013647,715,1,558.74,2,1,1,211,4,At Risk,2,Occasional Customers
CUST013649,442,3,2010.34,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST013650,1013,1,2006.05,2,1,3,213,6,At Risk,1,Inactive Customers
CUST013651,1493,2,4044.79,1,2,5,125,8,Potential Loyalists,1,Inactive Customers
CUST013652,1686,1,1557.88,1,1,3,113,5,At Risk,1,Inactive Customers
CUST013653,1691,1,813.63,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013654,523,4,1900.51,3,5,3,353,11,Loyal Customers,0,Regular Customers
CUST013656,1684,1,1168.18,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013658,284,3,3883.81,4,4,5,445,13,Champions,0,Regular Customers
CUST013659,1058,1,439.2,2,1,1,211,4,At Risk,1,Inactive Customers
CUST013660,676,2,645.82,2,2,1,221,5,At Risk,2,Occasional Customers
CUST013661,34,2,1520.92,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST013662,181,2,919.13,4,2,2,422,8,Potential Loyalists,2,Occasional Customers
CUST013663,52,2,1858.3799999999999,5,2,3,523,10,Loyal Customers,2,Occasional Customers
CUST013664,221,3,2229.17,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST013665,481,1,1975.6,3,1,3,313,7,Potential Loyalists,2,Occasional Customers
CUST013666,141,1,618.09,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST013667,521,1,1274.67,3,1,2,312,6,At Risk,2,Occasional Customers
CUST013668,997,2,1605.67,2,2,3,223,7,Potential Loyalists,1,Inactive Customers
CUST013670,373,2,1417.73,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST013671,335,3,6783.82,4,4,5,445,13,Champions,3,High Value Customers
CUST013672,673,2,2587.71,2,2,4,224,8,Potential Loyalists,0,Regular Customers
CUST013673,1049,1,607.41,2,1,1,211,4,At Risk,1,Inactive Customers
CUST013674,426,1,898.64,3,1,2,312,6,At Risk,2,Occasional Customers
CUST013675,455,4,2623.48,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST013676,158,6,4118.5199999999995,5,5,5,555,15,Champions,3,High Value Customers
CUST013677,788,3,2804.21,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST013680,339,2,1597.75,4,2,3,423,9,Potential Loyalists,2,Occasional Customers
CUST013681,897,1,1906.01,2,1,3,213,6,At Risk,1,Inactive Customers
CUST013682,1417,1,942.78,1,1,2,112,4,At Risk,1,Inactive Customers
CUST013683,216,3,3200.92,4,4,4,444,12,Loyal Customers,0,Regular Customers
